text_id,text,domain,sentiment,sarcasm,version,source,language
67a9fb40-d375-4f7c-b5ce-07476ca66fbe,พนักงานดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด สรุปคือไม่โอเค้ 😒,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
cf93ee93-4f35-4d3f-9acf-4b5d764f9867,จัดส่งควรปรับปรุง!!!,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
68a5539c-7bc4-4fcc-b242-f0e4f6e38eea,ชอบจัดส่งนะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
6011a66f-5c10-4a27-8d68-3efacfb66746,การใช้งานดีนะ แต่อย่างนึง แอปยังต้องปรับ โคตร สรุปคือพอใจนะ 👍,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
7837a53f-a2df-459b-bc43-15b89c46285c,การดูแลไม่แย่ แต่ก็ก็ไม่ได้ดีขนาดนั้น โดยรวมยังชอบอยู่,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
2fcbe432-fbf2-490b-a621-d11a63755ca0,แพ็กของไม่แย่ แต่ก็ก็ม่ายด้ายดีขนาดนั้น ก็พอได้อยู่ ก็ได้อยู่,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
2a0a8949-8424-4ab1-9daa-47746eaf9acd,พนักงานเหมือนจะดีขึ้น แต่ยังงงๆอยู่ โดยรวมยังชอบอยู่,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
5ee2f039-749b-41da-9a47-3b31a0b5dd58,แพ็กของดีนะ แต่ ความรวดเร็วยังต้องปรับ ม้ากๆ รวมๆไม่ผ่าน 🙄,delivery,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
33e93f6d-81c6-4311-8ded-9f1011d3cb53,การดูแลเหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ โดยรวมยังชอบอยู่,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
022b8b10-d0af-42e4-a4d2-2477fbd48b4c,พนักงานควรปรับปรุง 🙄,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
0adbb85e-e910-4346-b61c-104d207b74bc,บริการดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด รวมๆไม่ผ่าน ถือว่าได้,service,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
78749bf7-f413-49c6-a391-be929d48be22,แพ็กของพอใช้ได้,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
29b6b9e5-d46a-4562-89c7-18e902e148a1,บริการไม่โอเค 🤦,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
a0b9b40e-1a18-45d2-9c00-377fef010290,การดูแลดีกว่าเดิมนิดนึง แต่ว่ายังไม่สุด ก็พอได้อยู่ เฉยๆ,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
eb8e1339-70fa-454d-a49c-a47d9168b49e,การตอบกลับดีนะ แต่ บริการยังต้องปรับ สุดๆ รวมๆคือโอเคม้าก ถือว่าได้ อะ 👍,service,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
186e6a1a-43f8-4870-87a4-846b5e0ded7a,wow เก่งจัง ระบบดีกว่าเดิมนิดนึง แต่ว่ายังไม่สุด รวมๆไม่ผ่าน,platform,Negative,TRUE,clean,synthetic_wisesight_like_hard,th
74d8525e-2594-447c-aafd-692c7f6a19bc,การแจ้งเตือนไม่แย่ แต่ก็ก็ไม่ได้ดีขนาดนั้น โดยรวมยังชอบอยู่ งงมาก,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
10041ccb-5673-440c-9297-7476e65dd7b0,ความรวดเร็วดีเกินคาด 🙂,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
2f01c9ea-ef25-4f82-8a16-9c9300635dcc,wow เก่งจัง ความคุ้มค่าโอเคมาก,product,Positive,TRUE,clean,synthetic_wisesight_like_hard,th
90e4a35a-d137-4976-aa30-a9b6ad35f9fa,ความคุ้มค่าดีนะ แต่ ความคุ้มค่ายังต้องปรับ สุดๆ สรุปคือไม่โอเค มั้ง 🤦,product,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
2f1d8615-a029-4792-896c-b974da492d92,สินค้าโอเคนะ ทว่าความรวดเร็วแรงไปหน่อย สรุปคือพอใจนะ,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
c752a0da-9f8f-43c7-8b57-3e7166428008,แอปแบบนี้โอเคจริงเหรอ ทว่ารู้สึกไม่ค่อยใช่ สรุปคือพอใจนะ,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
d96cda29-b373-4c6a-a4de-2dab9fa24d2e,ความคุ้มค่ากลางๆ,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
6ecba95b-f26a-449a-bcf4-02fa17d9ec31,การชำระเงินดีนะ แต่ก็ ประสบการณ์ยังต้องปรับ โคตร โดยรวมยังชอบอยู่,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
623179c4-09dc-44bc-9ac5-4b6e06673a8b,คุณภาพดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด ยังตัดสินไม่ได้กก,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
caf97fea-97b7-4078-959c-dd480cdcc1c0,การดูแลดีนะ แต่อย่างนึง การดูแลยังต้องปรับ เกิ๊น โดยรวมยังชอบอยู่ นะ 👍ๆๆ,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
fae015a8-3d62-45d3-83be-0d34973e8410,แพ็กของดีเกินคาด ก็ว่าอยู่ ✨,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
2d336105-e092-455e-b65e-8b064f577a03,การใช้งานไม่แย่ แต่ว่าก็ไม่ได้ดีขนาดนั้น ยังตัดสินไม่ได้,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
9fa00d7b-01ff-4239-baac-20a7974c790e,ราคาดีเกินคาด,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
711be7a1-b299-442e-a96f-b333a0ef538c,แพ็กของแบบนี้โอเคจริงเหรอ แต่คือรู้สึกไม่ค่อยใช่ คงไม่ใช้ต่อ,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
5bd16514-7084-41d8-8e5c-abd0ad29ec46,ระบบยังไม่ชัดเจน โอเคอยู่,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
2632b121-c8b9-4bfc-a327-62a1dd3438aa,เก่งมากเลยนะ สภาพกล่องแบบนี้โอเคจริงเหรอ แต่ว่ารู้สึกไม่ค่อยใช่ ยังตัดสินม่ายด้าย โอเคอยู่ 🫠,delivery,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
fd48307e-f9e7-4a7f-81b3-b6ff6be3dd74,ประสบการณ์เหมือนจะดีขึ้น ทว่ายังงงๆอยู่ รวมๆไม่ผ่าน,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
53527036-cfcd-4afb-81a7-45d2736ceba9,เก่งมากเลยนะ การชำระเงินก็โอเค เอาเถอะ ก็ได้อยู่,platform,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
7c4f42d2-2b8e-4161-9419-371df7969005,สุดยอดเรยค่ะ พนักงานไม่แย่ แต่ก็ก็ไม่ได้ดีขนาดนั้น รวมๆไม่ผ่าน ก็ว่าอยู่,service,Negative,TRUE,noisy,synthetic_wisesight_like_hard,th
9f77bfae-de47-4e22-8a4a-3639b0a7a4f0,การชำระเงินดีนะ แต่ก็ การชำระเงินยังต้องปรับ ม้ากๆ ก็พอได้อยู่,platform,Neutral,FALSE,noisy,synthetic_wisesight_like_hard,th
32cbe201-613b-4989-a6e3-d1aa012273fd,ประสบการณ์โอเคนะ แต่ว่าการดูแลแรงไปหน่อย โดยรวมยังชอบอยู่,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
8edd4441-ff99-48e2-b1c4-373bc33942e8,การตอบกลับดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด ยังตัดสินไม่ได้ อะ 😐,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
91bf8fc4-9ded-43c7-91d7-159b9337c6f3,คุณภาพโอเคนะ แต่อย่างนึงประสบการณ์แรงไปหน่อย เดี๋ยวค่อยดูอีกที,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
e43f3284-44e4-4ef2-81f5-6c283efe8b41,การชำระเงินดีกว่าเดิมนิดนึง แต่ก็ยังไม่สุด สรุปคือพอใจนะ แม่ง แหละ 🙂,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
7441ad95-4430-46ea-a917-e81f2c3dcf14,ชอบการชำระเงินนะ งงมาก 🙂,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
26eb7998-4a00-4d10-a4f3-f792d794a84e,ชอบจัดส่งนะ นะ 🙂,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
7c19b71c-fc86-4716-93d0-e34a08b1dc82,สินค้าดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด สรุปคือไม่โอเค งงมาก,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
d1fea43f-7d01-44ba-bf53-e292fd93a84d,สินค้าโอเคนะ ทว่าความใส่ใจแรงไปหน่อย ยังตัดสินไม่ได้ ก็ว่าอยู่ 🫠,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
6a111e38-ddd1-4418-b148-bca95936d649,การใช้งานดีนะ แต่อย่างนึง แอปยังต้องปรับ ม้ากๆ คงไม่ใช้ต่อ งงมาก ก็ได้อยู่,platform,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
f3f1fd74-f61c-443b-9d42-5bb2d3486dba,ราคาดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด โดยรวมยังชอบอยู่ ประมาณนั้นกก,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
0fcc6ff8-76f3-4b5f-be0f-d6e9160ad9ae,การชำระเงินแย่กว่าที่คิด,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
49c208ff-39c8-4666-be85-2be7e14fcbed,ราคาโอเคนะ แต่ก็การแจ้งเตือนแรงไปหน่อย รวมๆไม่ผ่าน,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
bd8adc2b-fca9-4946-bdc5-06b91ca160cb,แพ็กของดีนะ แต่คือ จัดส่งยังต้องปรับ เกิ๊น โดยรวมยังชอบอยู่กกก,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
3e2b882a-d18e-486b-b711-9be8ca26016c,ถือว่าสินค้าทำได้ดี 🤦,product,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
ce6c4e6b-61da-4758-9ff5-168762bf860d,แพ็กของดีกว่าเดิมนิดนึง แต่ว่ายังไม่สุด รวมๆคือโอเคมาก,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
bbd59c78-1ef0-4d7c-8358-ab151b21b73f,สุดยอดเรยค่ะ พนักงานแบบนี้โอเคจริงเหรอ แต่อย่างนึงรู้สึกไม่ค่อยใช่ โดยรวมยังชอบอยู่ ฟีลแบบ ประมาณนั้น 😊,service,Positive,TRUE,noisy,synthetic_wisesight_like_hard,th
7db650c4-e884-46e9-a6b2-91a90ac5dd89,การดูแลโอเคนะ แต่ความคุ้มค่าแรงไปหน่อย ก็พอได้อยู่,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
c906842b-5d0c-4f2e-910b-5cc1d5310426,ชอบความรวดเร็วนะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
ddefa2be-7cd6-42e7-a41c-7babd52272a0,การแจ้งเตือนแย่กว่าที่คิด ประมาณนั้น 😊,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
d867d305-992a-4e68-aa31-c781913cab34,ความคุ้มค่าไม่แย่ แต่ว่าก็ไม่ได้ดีขนาดนั้น รวมๆคือโอเคมาก,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
1dbf5a94-41d7-48e3-9eed-ac0fc5d659c9,การตอบกลับดีนะ แต่ก็ การตอบกลับยังต้องปรับ อย่างแรง สรุปคือพอใจนะ,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
d8f2f5ad-ce5d-445f-a4cd-db60202a6462,ผิดหวังกับสินค้า,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
5752c9db-8179-4283-a11e-2345173c3d84,ชอบสินค้านะ ถือว่าได้,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
338571fe-3fab-486a-a863-be0607d959d6,ดีมากกก วัสดุแย่กว่าที่คิด 🤦,product,Negative,TRUE,noisy,synthetic_wisesight_like_hard,th
3e5b3e21-996a-4822-b51b-578fa65c3e14,วัสดุไม่แย่ แต่ก็ก็ม่ายด้ายดีขนาดนั้น ยังตัดสินม่ายด้าย แม่ง นะ,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
41c5db85-b960-419e-97b0-d9a510554d32,แพ็กของไม่แย่ แต่ว่าก็ไม่ได้ดีขนาดนั้น ก็พอได้อยู่ 😊,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
eba2fe15-e4e7-483c-8ce6-fd5335754b13,วัสดุไม่แย่ แต่ก็ไม่ได้ดีขนาดนั้น รวมๆไม่ผ่าน 🙄,product,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
c3cc1d42-0052-43c7-8333-c9b5ed190685,แอปเหมือนจะดีขึ้น ทว่ายังงงๆอยู่ ก็พอได้อยู่,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
a5ffe01f-5856-4d34-bd0c-b3a76df226bd,ผิดหวังกับการแจ้งเตือน ฟีลแบบ 🤦,delivery,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
c1194bab-b763-46d0-a8df-96c524a3db7a,บริการดีนะ แต่ การดูแลยังต้องปรับ เกิ๊น สรุปคือพอใจนะ 🙂,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
5732a9ab-d99b-4586-9867-7e3af81eb196,การตอบกลับโอเค้นะ แต่คือการชำระเงินแรงไปหน่อย คงไม่ใช้ต่อ ก็ได้อยู่ 😤,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
993fe901-b168-40f4-b4f8-35cef27e8e28,ประสบการณ์ไม่แย่ ทว่าก็ม่ายด้ายดีขนาดนั้น โดยรวมยังชอบอยู่ ก็ได้อยู่,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
d9f35153-a271-44f4-9a1e-82b284ade1d0,บริการยังไม่ชัดเจน ประมาณนั้น,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
850de9b0-9f47-49ff-ade7-6653c19360bd,แพ็กของพอใช้ได้,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
c7d6b9e6-8772-4572-9409-d30f8fc829e7,สินค้าแบบนี้โอเคจิงเหรอ แต่ก็รู้สึกไม่ค่อยใช่ โดยรวมยังชอบอยู่ งงมาก อะ,product,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
2770212e-ec19-4817-8b3a-cedb0cc0e682,สุดยอดเลยค่ะ แพ็กของเหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ โดยรวมยังชอบอยู่,delivery,Positive,TRUE,clean,synthetic_wisesight_like_hard,th
a8590116-f208-4a43-bbac-98a58af52d17,การตอบกลับดีนะ แต่ก็ การตอบกลับยังต้องปรับ มากๆ ยังตัดสินไม่ได้,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
37234bbb-2eba-4c7e-adf8-0d77bc4574fd,บริการดีนะ แต่ว่า บริการยังต้องปรับ แทบจะ เดี๋ยวค่อยดูอีกที,service,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
7e42a25a-daed-44db-ab9e-19fafe459212,แพ็กของดีเกินคาด อะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
887346ef-90e6-425d-b16e-03d03ef5927f,การใช้งานก็โอเค,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
0daddcb0-c6f4-4010-b5be-acf769da7e92,ถือว่าการตอบกลับทำได้ดี แม่ง 🙂,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
60e69f4b-17e3-4ede-b043-9b8368522cb1,ระบบไม่แย่ ทว่าก็ไม่ได้ดีขนาดนั้น รวมๆคือโอเคมาก 🙂,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
0a0953b3-ceef-4ab7-83fe-a53c00be41f0,การดูแลดีนะ แต่คือ การดูแลยังต้องปรับ แทบจะ คงไม่ใช้ต่อ 😤,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
dc0c5b29-5810-41ce-95fa-f9ad72ea3b83,ระบบดีนะ แต่คือ ระบบยังต้องปรับ อย่างแรง สรุปคือพอใจนะ 😊,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
20d1c0f3-ae99-4da6-8559-9a9ccc161d2e,การใช้งานโอเคมาก,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
29f21e2f-56e6-4058-aa78-ea6cb138b914,จัดส่งควรปรับปรุง เฉยๆ,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
2ec9a81c-b32e-445a-b373-04c74d52ef07,บริการโอเคนะ ทว่าระบบแรงไปหน่อย รวมๆไม่ผ่าน,service,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
2ac935c5-c9f0-4607-8da4-82557fc229c4,ราคาดีนะ แต่ว่า สินค้ายังต้องปรับ อย่างแรง โดยรวมยังชอบอยู่,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
94461163-8b19-424c-af1b-a050937cb737,ความใส่ใจไม่แย่ แต่ก็ก็ม่ายด้ายดีขนาดนั้น รวมๆไม่ผ่าน 😤,service,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
c49f508c-e683-4886-8e4f-c38b8ef72080,แอปโอเคนะ แต่ก็วัสดุแรงไปหน่อย โดยรวมยังชอบอยู่,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
5ff99b5f-5b58-4349-a601-54de3fcbbcad,จัดส่งดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด สรุปคือพอใจนะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
8aef2647-0ede-4cae-acfc-661033dcb1ab,ราคาไม่แย่ ทว่าก็ไม่ได้ดีขนาดนั้น เดี๋ยวค่อยดูอีกที เอาเถอะ,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
a37d1dab-39fe-43e4-bdaa-930ba330fd30,สินค้าดีกว่าเดิมนิดนึง ทว่ายังไม่สุด โดยรวมยังชอบอยู่,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
545dd936-817d-411e-8353-3ad769caac90,ระบบดีนะ แต่คือ ระบบยังต้องปรับ สุดๆ เดี๋ยวค่อยดูอีกที 🤔,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
69c93290-28cc-4a8e-b392-c58c18150ad2,คุณภาพโอเคมาก,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
abb9c8bb-5808-48ea-925e-a4eba6a004ff,คุณภาพดีกว่าเดิมนิดนึง แต่ยังไม่สุด รวมๆคือโอเคมาก ฟีลแบบ เหมือนจะ ✨,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
8d7bd2fe-1559-4e97-8ddc-7ea1a8bd6b61,ผิดหวังกับการชำระเงิน 🤦,platform,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
dccb36d3-2316-4f45-948b-368903968483,ถือว่าความใส่ใจทำได้ดี,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
9eb4b99c-9870-4dfd-bf31-70eb1f9d1c36,บริการดีเกินคาด,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
151a0360-59d1-428f-ac43-47d77cf0db41,ประสบการณ์โอเค้มาก 👍,platform,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
ca638602-ae7f-4260-9164-e8126da99025,ระบบดีนะ แต่ว่า การใช้งานยังต้องปรับ โคตร ยังตัดสินไม่ได้,platform,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
2ccb780a-d4ab-46a5-930d-f5b21067d689,สภาพกล่องโอเคมาก แม่ง,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
ee54c537-47a4-4fe1-a129-4bd8528c15da,ประสบการณ์ไม่โอเค 🤦,platform,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
608603a5-a30b-4e1b-a405-2d903d9869ba,แอปดีเกินคาด เหมือนจะ 😐,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
6bcbe85e-75ea-457c-b2f9-f3c068ecaf29,แอปโอเคนะ แต่ว่าแอปแรงไปหน่อย รวมๆไม่ผ่าน ก็ว่าอยู่,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
a57b53d1-4170-43e0-a7a2-77d1823607b3,ความรวดเร็วเหมือนจะดีขึ้น แต่คือยังงงๆอยู่ ก็พอได้อยู่,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
fbd4a88d-0aea-44cf-8106-5be4e448ac45,การแจ้งเตือนไม่แย่ แต่อย่างนึงก็ไม่ได้ดีขนาดนั้น คงไม่ใช้ต่อ ฟีลแบบ แหละ 😊,delivery,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
270bd183-1de1-46a2-bcfe-6dcb38ef32cb,การแจ้งเตือนดีนะ แต่คือ การแจ้งเตือนยังต้องปรับ สุดๆ ก็พอได้อยู่ เหมือนจะ 😐,delivery,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
356eda4c-5c1b-42ff-a679-0098147ba871,การดูแลไม่โอเค,service,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
f18a5451-b80c-4514-92e0-0484dc43651a,ถือว่าความรวดเร็วทำได้ดี แหละ 🙂,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
84305e63-5698-4f3a-b82e-f2503a0e9138,ดีมากกก ความคุ้มค่ากลางๆ เอาเถอะ มั้งกกก,product,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
bb62a756-0985-4bb9-a922-9de443d72134,สินค้าไม่แย่ แต่ว่าก็ไม่ได้ดีขนาดนั้น ก็พอได้อยู่,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
1a37cd99-7bd3-4ad2-bdc8-a71bde55f5a2,ความใส่ใจดีนะ แต่ การดูแลยังต้องปรับ สุดๆ สรุปคือพอใจนะ,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
e67c6ec2-de27-465d-91be-9338ef556161,วัสดุดีเกินคาด,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
e9fd5ab3-c448-43b3-867d-f3fb4a1fa3e3,ประสบการณ์ควรปรับปรุง,platform,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
ae073427-bba2-4679-bb71-d56f35270799,วัสดุไม่โอเค,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
5c253e0f-3413-4b0d-8f1e-b44757edde2c,การชำระเงินโอเคนะ แต่ว่าวัสดุแรงไปหน่อย รวมๆคือโอเคมาก,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
3b09b4e9-9f6f-4c05-82fd-60856819daf3,แพ็กของไม่โอเค 🙄,delivery,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
308bbbe8-3353-465b-bf99-65f0574ab86d,การใช้งานเหมือนจะดีขึ้น แต่อย่างนึงยังงงๆอยู่ รวมๆคือโอเคม้าก อะ 😊,platform,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
8ee3cd18-6278-49a6-a777-4f98c034a85d,ประสบการณ์ดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด สรุปคือไม่โอเค้ 🤦,platform,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
429ee3ab-5ba0-4723-b716-50e89cb42f45,ราคาไม่แย่ แต่คือก็ไม่ได้ดีขนาดนั้น ยังตัดสินไม่ได้ ถือว่าได้ 🫠,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
4fd619f1-36a5-48db-84f4-4a1bc1ee7901,จัดส่งโอเคนะ แต่คือความคุ้มค่าแรงไปหน่อย สรุปคือพอใจนะ,delivery,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
62ae64b5-6d78-4359-84d7-8bad1110529c,ระบบดีเกินคาด เฉยๆ 😊,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
2a053532-b12a-4e5a-b03d-c97732ef5abe,wow เก่งจัง ระบบเหมือนจะดีขึ้น แต่อย่างนึงยังงงๆอยู่ สรุปคือพอใจนะ 👍,platform,Positive,TRUE,clean,synthetic_wisesight_like_hard,th
70e9d6b8-4d0c-4be2-bc25-ac00c5859e7c,สินค้าโอเคนะ แต่อย่างนึงการตอบกลับแรงไปหน่อย รวมๆคือโอเคมาก ถือว่าได้ ประมาณนั้น,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
deef38b3-778d-4f2f-9422-c8b3c6d08209,การตอบกลับดีกว่าเดิมนิดนึง แต่คือยังไม่สุด โดยรวมยังชอบอยู่ มั้ง,service,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
a7197022-7b18-4898-9dbe-f390c0365243,คุณภาพดีนะ แต่อย่างนึง คุณภาพยังต้องปรับ ม้ากๆ สรุปคือพอใจนะ,product,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
0ca1c7ed-741a-4964-b1d5-bd4a5f07c90b,สภาพกล่องไม่แย่ แต่ก็ม่ายด้ายดีขนาดนั้น คงไม่ใช้ต่อ 😒,delivery,Negative,FALSE,noisy,synthetic_wisesight_like_hard,th
d5be38a5-cf55-4ccc-9b9d-f9355f587902,วัสดุยังไม่ชัดเจน 🙂,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
2af0dd9d-4337-4b6c-951a-9f0f23376330,ราคาไม่แย่ แต่ก็ก็ม่ายด้ายดีขนาดนั้น ยังตัดสินม่ายด้าย นะ 🫠,product,Neutral,FALSE,clean,synthetic_wisesight_like_hard,th
6f2de6a7-ef67-4493-82d4-da1616428ce3,ดีมากกก การดูแลดีกว่าเดิมนิดนึง แต่อย่างนึงยังไม่สุด เดี๋ยวค่อยดูอีกที,service,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
fd196e19-5609-4c16-85b9-48d00f5d9509,ความคุ้มค่าแบบนี้โอเคจริงเหรอ แต่คือรู้สึกไม่ค่อยใช่ รวมๆไม่ผ่าน ถือว่าได้,product,Negative,FALSE,clean,synthetic_wisesight_like_hard,th
ae057d14-a0f1-4de9-a7f7-907656f4337a,การชำระเงินโอเคมาก 🙂,platform,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
8544a232-7686-48e0-a33e-4fcdde67ddcc,คุณภาพเหมือนจะดีขึ้น แต่ก็ยังงงๆอยู่ รวมๆคือโอเคมาก 🙂,product,Positive,FALSE,clean,synthetic_wisesight_like_hard,th
1683ecae-c24d-4759-9f3b-f1373618b695,แอปแบบนี้โอเคจริงเหรอ แต่คือรู้สึกไม่ค่อยใช่ รวมๆคือโอเคม้าก 😊,platform,Positive,FALSE,noisy,synthetic_wisesight_like_hard,th
fbb0160e-c5fd-4d7a-a808-6c332090fb22,ดีมากกก คุณภาพโอเคนะ แต่วัสดุแรงไปหน่อย เดี๋ยวค่อยดูอีกที ก็ว่าอยู่ ประมาณนั้น!!!,product,Neutral,TRUE,clean,synthetic_wisesight_like_hard,th
